Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-01-07 05:50:33;"Morning Workout";"Preacher Curl (Barbell)";3;22.5;kg;10;;;;0;;;48m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";1;40;kg;10;;;;0;"";"";1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";2;60;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";3;70;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";4;80;kg;5;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";5;80;kg;5;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";6;80;kg;5;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Squat (Barbell)";7;80;kg;5;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Press";1;50;kg;10;;;;0;"";;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Press";2;80;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Press";3;100;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Press";4;100;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Press";5;100;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";1;45;kg;12;;;;0;"";;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";2;54;kg;10;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";3;59;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";4;32;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";5;18;kg;8;;;;0;;;1h 35m
2025-01-08 05:46:18;"Morning Workout";"Leg Extension (Machine)";6;9;kg;8;;;;0;;;1h 35m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";1;20;kg;12;;;;0;"";"";1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";2;40;kg;12;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";3;50;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";4;60;kg;8;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";5;70;kg;5;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";6;70;kg;5;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";7;70;kg;5;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Bench Press (Barbell)";8;70;kg;5;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Shoulder Press (Machine)";1;23;kg;10;;;;0;"";;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Shoulder Press (Machine)";2;27;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Shoulder Press (Machine)";3;27;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Pushdown (Cable Rope)";1;23;kg;10;;;;0;"";;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Pushdown (Cable Rope)";2;27;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Pushdown (Cable Rope)";3;32;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Pushdown (Cable Rope)";4;32;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;10;;;;0;"";;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Lateral Raise (Cable)";3;9;kg;10;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Extension Cable Bar";1;23;kg;12;;;;0;"";;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Extension Cable Bar";2;27;kg;12;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Extension Cable Bar";3;32;kg;12;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Tricep Extension Cable Bar";4;36;kg;12;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Pec Deck (Machine)";1;36;kg;12;;;;0;"";;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Pec Deck (Machine)";2;45;kg;12;;;;0;;;1h 2m
2025-01-09 05:54:44;"Morning Workout";"Pec Deck (Machine)";3;50;kg;12;;;;0;;;1h 2m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";1;40;kg;12;;;;0;"";"";56m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";2;50;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";3;60;kg;8;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";4;60;kg;8;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";5;60;kg;8;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bent Over Row (Barbell)";6;60;kg;8;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Shrug (Barbell Behind Back)";1;60;kg;12;;;;0;"";;56m
2025-01-10 06:02:11;"Morning Workout";"Shrug (Barbell Behind Back)";2;70;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Shrug (Barbell Behind Back)";3;80;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Shrug (Barbell Behind Back)";4;80;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Face Pull (Cable)";1;41;kg;12;;;;0;"";;56m
2025-01-10 06:02:11;"Morning Workout";"Face Pull (Cable)";2;50;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Face Pull (Cable)";3;50;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Face Pull (Cable)";4;50;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";1;23;kg;15;;;;0;"";;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";2;32;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";3;36;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";4;41;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";5;49;kg;10;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Bicep Curl Cable V Bar";6;32;kg;5;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Lat Pulldown - Underhand (Cable)";1;41;kg;12;;;;0;"";;56m
2025-01-10 06:02:11;"Morning Workout";"Lat Pulldown - Underhand (Cable)";2;45;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Lat Pulldown - Underhand (Cable)";3;50;kg;12;;;;0;;;56m
2025-01-10 06:02:11;"Morning Workout";"Lat Pulldown - Underhand (Cable)";4;54;kg;12;;;;0;;;56m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";1;40;kg;10;;;;0;"";"";54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";2;60;kg;8;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";3;70;kg;8;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";4;80;kg;5;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";5;85;kg;5;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";6;85;kg;5;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Squat (Barbell)";7;90;kg;5;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Standing Calf Raise (Barbell)";1;60;kg;12;;;;0;"";;54m
2025-01-11 05:48:42;"Morning Workout";"Standing Calf Raise (Barbell)";2;60;kg;12;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Standing Calf Raise (Barbell)";3;60;kg;12;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";1;50;kg;10;;;;0;"";;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";2;80;kg;10;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";3;100;kg;10;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";4;120;kg;8;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";5;120;kg;8;;;;0;;;54m
2025-01-11 05:48:42;"Morning Workout";"Leg Press";6;120;kg;8;;;;0;;;54m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";1;40;kg;12;;;;0;"";"";1h 3m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";2;50;kg;8;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";3;60;kg;5;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";4;65;kg;5;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";5;70;kg;3;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Incline Bench Press (Barbell)";6;70;kg;3;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Bench Press (Barbell)";1;60;kg;8;;;;0;"";;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Bench Press (Barbell)";2;60;kg;8;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;12;;;;0;"";;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Lateral Raise (Cable)";3;9;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Lateral Raise (Cable)";4;5;kg;10;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Pushdown (Cable Rope)";1;27;kg;12;;;;0;"";;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Pushdown (Cable Rope)";2;32;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Pushdown (Cable Rope)";3;32;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Extension Cable Bar";1;32;kg;12;;;;0;"";;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Extension Cable Bar";2;36;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Extension Cable Bar";3;41;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Tricep Extension Cable Bar";4;41;kg;12;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Chest Press (Machine)";1;27;kg;12;;;;0;"";;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Chest Press (Machine)";2;32;kg;10;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Chest Press (Machine)";3;36;kg;8;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Chest Press (Machine)";4;36;kg;8;;;;0;;;1h 3m
2025-01-13 05:59:59;"Morning Workout";"Chest Press (Machine)";5;36;kg;8;;;;0;;;1h 3m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";1;50;kg;10;;;;0;"";"";1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";2;60;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";3;70;kg;8;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";4;70;kg;8;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";5;70;kg;8;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bent Over Row (Barbell)";6;70;kg;8;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Shrug (Barbell Behind Back)";1;60;kg;12;;;;0;"";;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Shrug (Barbell Behind Back)";2;70;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Shrug (Barbell Behind Back)";3;80;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Shrug (Barbell Behind Back)";4;80;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Lat Pulldown - Underhand (Cable)";1;41;kg;12;;;;0;"";;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Lat Pulldown - Underhand (Cable)";2;50;kg;12;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Lat Pulldown - Underhand (Cable)";3;54;kg;12;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Lat Pulldown - Underhand (Cable)";4;54;kg;12;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bicep Curl Cable V Bar";1;41;kg;12;;;;0;"";;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bicep Curl Cable V Bar";2;45;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Bicep Curl Cable V Bar";3;45;kg;10;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Face Pull (Cable)";1;45;kg;12;;;;0;"";;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Face Pull (Cable)";2;50;kg;12;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Face Pull (Cable)";3;54;kg;12;;;;0;;;1h 4m
2025-01-14 05:50:12;"Morning Workout";"Face Pull (Cable)";4;54;kg;12;;;;0;;;1h 4m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";1;40;kg;10;;;;0;"";"";1h 8m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";2;60;kg;10;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";3;80;kg;8;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";4;85;kg;5;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";5;90;kg;5;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Squat (Barbell)";6;95;kg;5;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Press";2;90;kg;10;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Press";3;120;kg;8;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Press";4;130;kg;8;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Lying Leg Curl (Machine)";1;27;kg;12;;;;0;"";;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Lying Leg Curl (Machine)";2;32;kg;10;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Lying Leg Curl (Machine)";3;32;kg;10;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Lying Leg Curl (Machine)";4;32;kg;10;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Extension (Machine)";1;41;kg;12;;;;0;"";;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Extension (Machine)";2;50;kg;12;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Extension (Machine)";3;54;kg;12;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Leg Extension (Machine)";4;59;kg;12;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Calf Press on Seated Leg Press";1;64;kg;12;;;;0;"";;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Calf Press on Seated Leg Press";2;73;kg;12;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Calf Press on Seated Leg Press";3;73;kg;12;;;;0;;;1h 8m
2025-01-15 05:56:47;"Morning Workout";"Calf Press on Seated Leg Press";4;73;kg;12;;;;0;;;1h 8m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";1;40;kg;12;;;;0;"Rpe 100";"";1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";2;50;kg;10;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";4;70;kg;5;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";5;80;kg;5;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";6;80;kg;5;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Bench Press (Barbell)";7;80;kg;5;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Incline Bench Press (Dumbbell)";2;20;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Incline Bench Press (Dumbbell)";3;20;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Incline Bench Press (Dumbbell)";4;20;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Pushdown (Cable Rope)";1;27;kg;12;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Pushdown (Cable Rope)";2;32;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Pushdown (Cable Rope)";3;36;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Lateral Raise (Cable)";1;14;kg;8;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Lateral Raise (Cable)";3;9;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;18;kg;12;;;;0;"Belly height ";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;23;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Extension Vertical Rope Cable";3;23;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Tricep Extension Vertical Rope Cable";4;23;kg;11;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Pec Deck (Machine)";1;36;kg;12;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Pec Deck (Machine)";2;45;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Pec Deck (Machine)";3;50;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Pec Deck (Machine)";4;54;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Shoulder Press (Machine)";1;27;kg;10;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Shoulder Press (Machine)";2;29;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Shoulder Press (Machine)";3;29;kg;8;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Chest Press (Machine)";1;27;kg;12;;;;0;"";;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Chest Press (Machine)";2;27;kg;12;;;;0;;;1h 21m
2025-01-16 05:50:09;"Morning Workout";"Chest Press (Machine)";3;27;kg;12;;;;0;;;1h 21m
2025-01-17 05:53:07;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";1;32;kg;12;;;;0;"";"";1h 45m
2025-01-17 05:53:07;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";2;45;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";3;54;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";4;64;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Face Pull (Cable)";1;45;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Face Pull (Cable)";2;50;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Face Pull (Cable)";3;59;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Face Pull (Cable)";4;64;kg;8;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Bicep Curl Cable V Bar";1;41;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Bicep Curl Cable V Bar";2;45;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Bicep Curl Cable V Bar";3;45;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Straight Arm Lat Pulldown";1;41;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Straight Arm Lat Pulldown";2;50;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Straight Arm Lat Pulldown";3;59;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Straight Arm Lat Pulldown";4;59;kg;9;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Preacher Curl (Dumbbell)";1;8;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Preacher Curl (Dumbbell)";2;12;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Preacher Curl (Dumbbell)";3;12;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Hammer Curl (Dumbbell)";1;12;kg;8;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Shrug (Barbell)";1;60;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Shrug (Barbell)";2;65;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Shrug (Barbell)";3;65;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Shrug (Barbell)";4;65;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Row (Cable)";1;50;kg;12;;;;0;"";;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Row (Cable)";2;54;kg;12;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Row (Cable)";3;59;kg;10;;;;0;;;1h 45m
2025-01-17 05:53:07;"Morning Workout";"Seated Row (Cable)";4;59;kg;10;;;;0;;;1h 45m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";1;40;kg;10;;;;0;"";"";1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";2;60;kg;10;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";3;80;kg;8;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";4;85;kg;5;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";5;90;kg;5;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";6;95;kg;5;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Squat (Barbell)";7;100;kg;5;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Press";2;80;kg;10;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Press";3;100;kg;10;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Press";4;120;kg;8;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Lying Leg Curl (Machine)";1;32;kg;10;;;;0;"";;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Lying Leg Curl (Machine)";2;32;kg;10;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Lying Leg Curl (Machine)";3;32;kg;10;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Extension (Machine)";1;41;kg;12;;;;0;"";;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Extension (Machine)";2;50;kg;12;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Extension (Machine)";3;59;kg;12;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Extension (Machine)";4;68;kg;12;;;;0;;;1h 5m
2025-01-18 05:03:48;"Morning Workout";"Leg Extension (Machine)";5;77;kg;10;;;;0;;;1h 5m
2025-01-20 05:50:08;"Morning Workout";"Incline Bench Press (Smith Machine)";1;40;kg;10;;;;0;"";"";1h 18m
2025-01-20 05:50:08;"Morning Workout";"Incline Bench Press (Smith Machine)";2;60;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Incline Bench Press (Smith Machine)";3;70;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Incline Bench Press (Smith Machine)";4;75;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Incline Bench Press (Smith Machine)";5;75;kg;7;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Bench Press (Dumbbell)";1;20;kg;10;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Bench Press (Dumbbell)";2;22;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Bench Press (Dumbbell)";3;24;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Bench Press (Dumbbell)";5;28;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Shoulder Press (Plate Loaded)";1;20;kg;10;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Shoulder Press (Plate Loaded)";2;40;kg;8;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Pushdown (Cable Bar)";1;41;kg;12;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Pushdown (Cable Bar)";2;50;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Pushdown (Cable Bar)";3;54;kg;10;;;;0;;;1h 18m
